jg100.t1	II	A	1075.75	367	60	26	0.0241691842900302	0.163487738419619	0.147834843907351
jg1000.t1	II	A	3925.74	1277.98	121	32	0.00815132943088437	0.0946806679290756	0.0860928593891042
jg10001.t1	IV	A	1195.05	409.6	72	26	0.0217564118656123	0.17578125	0.123769809724372
jg10003.t1	IV	A	7314.56	2425.12	210	223	0.0304871379823257	0.0865936530975787	0.352071276493798
jg10005.t1	IV	A	5238.53	1750.56	310	128	0.02443433558651	0.177086189562197	0.137979904852648
jg10008.t1	IV	A	1191.42	404.34	93	32	0.0268587064175522	0.230004451699065	0.116774724224441
jg10009.t1	IV	A	1180.88	396.76	65	45	0.0381071743106836	0.163826998689384	0.232606191992412
jg10010.t1	IV	A	814.95	279.9	16	0	0	0.0571632725973562	0
jg10013.t1	IV	A	1374.21	473.42	74	41	0.0298353235677225	0.156309408136538	0.190873498424746
jg10015.t1	IV	A	815.06	270.62	21	2	0.00245380708168724	0.0775995861355406	0.0316213939260095
jg10018.t1	IV	A	958.4	304.3	48	22	0.0229549248747913	0.157739073282944	0.145524659154146
jg10019.t1	IV	A	280.49	85.48	15	7	0.0249563264287497	0.175479644361254	0.142217785541968
jg10020.t1	IV	A	316.29	109.58	21	25	0.0790413860697461	0.191640810366855	0.41244548026299
jg10021.t1	IV	A	1239.35	437.2	62	27	0.0217856134263929	0.141811527904849	0.153623712742241
jg10022.t1	IV	A	1002.9	334.8	4	2	0.00199421677136305	0.01194743130227	0.166915943763087
jg10023.t1	IV	A	2342.17	747.34	84	37	0.0157973161640701	0.112398640511681	0.14054721740543
jg10026.t1	IV	A	2795.6	944.7	99	129	0.0461439404778938	0.104795173070816	0.440325056257235
jg10028.t1	IV	A	932.24	297.48	49	5	0.00536342572728053	0.164716955761732	0.032561467047988
jg1003.t1	II	A	1164.17	392.34	64	29	0.0249104512227596	0.163123821175511	0.152708850511523
jg10035.t1	IV	A	482.62	162.24	34	8	0.0165761883054991	0.20956607495069	0.0790976703142407
