g1.t2	1181.38888888889	429.388888888889	0.116688895870381	A	male-biased
g10.t2	1406.83333333333	9.95007055555556	5.00201853684105e-05	A	male-biased
g100.t2	10451.05	8974.31666666667	0.424415940316617	A	unbiased
g1000.t2	875.666666666667	269.444444444444	0.0864914990098805	A	male-biased
g10000.t2	8.38888888888889	10.4185277777778	0.606674602258019	A	unbiased
g10001.t2	40.7797222222222	769.333333333333	0.997198175670446	A	female-biased
g10002.t2	1178.83333333333	473.166666666667	0.138755423952761	A	male-biased
g10003.t2	122.486666666667	749.585833333333	0.973992972599934	A	female-biased
g10004.t2	340.055555555556	303.208661111111	0.44290621247953	A	unbiased
g10005.t3	254.111111111111	455.771222222222	0.762862691556523	A	female-biased
g10006.t2	191.333333333333	367.5	0.786744475543327	A	female-biased
g10007.t2	4753.33333333333	6426.24444444444	0.646362553118169	A	unbiased
g10008.t5	3424.52555555556	1345.66666666667	0.133756302351871	A	male-biased
g10009.t2	1954.38888888889	552.791111111111	0.0740756762810928	A	male-biased
g1001.t1	646.603444444444	433.182944444444	0.309780410781005	A	unbiased
g10010.t2	508.444444444444	1326.09127777778	0.871833704903422	A	female-biased
g10011.t2	87.7224444444444	2536.09111111111	0.998804987498205	A	female-biased
g10012.t2	3398.38888888889	5253.55555555556	0.704996842808022	A	female-biased
g10013.t2	154.666666666667	879.222222222222	0.969983470851104	A	female-biased
g10014.t2	1773.44444444444	1881.56227777778	0.529554887012332	A	unbiased
g10015.t2	1592.48388888889	1920.72222222222	0.592621349299842	A	unbiased
g10016.t1	0	4.16666666666667	1	A	female-biased
g10017.t2	171.500666666667	128.722222222222	0.360346449356041	A	unbiased
g10018.t2	1473.25	3198.66666666667	0.82498975068851	A	female-biased
g10019.t3	6.12830277777778	1.90459722222222	0.0880809801656058	A	male-biased
g1002.t2	509.375333333333	530.5	0.52030623458716	A	unbiased
g10020.t3	1461	58.4350944444444	0.00159717634454515	A	male-biased
g10021.t1	28.1095338888889	2.27828555555556	0.00652627560757459	A	male-biased
g10022.t2	68.8888888888889	9.94495277777778	0.0204149922871683	A	male-biased
g10023.t2	2063.44238888889	1058.77722222222	0.208412366228703	A	male-biased
g10025.t2	731.555555555556	556.555555555556	0.366604286667145	A	unbiased
g10026.t2	289.094816666667	1217.66666666667	0.946640836760771	A	female-biased
g10027.t2	19.6481483333333	12.4783944444444	0.287415664546713	A	male-biased
g10028.t2	962.666666666667	475.777777777778	0.196310937359811	A	male-biased
g10029.t2	181.833333333333	4564.05555555556	0.998415266024778	A	female-biased
g1003.t3	0	5.26470611111111	1	A	female-biased
g10030.t2	146.17145	1.91648777777778	0.000171874855831823	A	male-biased
g10031.t2	29.2140611111111	0.0833333333333333	8.13673378911479e-06	A	male-biased
g10032.t2	35.2642535555556	15.7777777777778	0.166792157988733	A	male-biased
g10033.t1	13.2125116666667	184.531611111111	0.994899550461405	A	female-biased
g10034.t1	4.16666666666667	83.8079888888889	0.997534332390323	A	female-biased
g10036.t2	2024	47.0392166666667	0.00053983946797335	A	male-biased
g10037.t2	140.373222222222	1.13871	6.58004938622828e-05	A	male-biased
g10038.t1	16.1158888888889	0	0	A	male-biased
g10039.t2	647.555555555556	398.677666666667	0.274860031380983	A	male-biased
g1004.t2	46.2777777777778	0.194444444444444	1.76538088092506e-05	A	male-biased
g10040.t2	48.1403277777778	8.49074722222222	0.0301695985545459	A	male-biased
g10042.t2	1981.09833333333	525.475777777778	0.065730298278485	A	male-biased
g10043.t2	294.329833333333	132.944444444444	0.169448712648392	A	male-biased
g10044.t2	2417.11111111111	199.944444444444	0.00679616386675376	A	male-biased
g10045.t2	2535.22222222222	2774.72222222222	0.545012477778449	A	unbiased
g10046.t2	388.5495	1779.16666666667	0.954477596762937	A	female-biased
g10047.t2	1036.11055555556	2046.38888888889	0.795955592253581	A	female-biased
g10048.t2	584.501166666667	396.359666666667	0.314994118436529	A	unbiased
g10049.t1	767.527777777778	719.277777777778	0.467582015514916	A	unbiased
g10050.t3	22.1666666666667	1740.94444444444	0.999837908382911	A	female-biased
g10053.t2	170.666666666667	79.0555555555556	0.176662802050547	A	male-biased
g10055.t2	511.5	242.632333333333	0.183681601838678	A	male-biased
g10056.t2	721.888888888889	2566.38888888889	0.926679512560046	A	female-biased
g10057.t2	118.665883333333	968.333333333333	0.985204542648201	A	female-biased
g10058.t2	1114.85811111111	121.5	0.0117377689934942	A	male-biased
g10059.t2	739.388888888889	329.722222222222	0.165875254373945	A	male-biased
g1006.t3	5.1666666698306	1.77777777777778	0.105861676716492	A	male-biased
g10060.t2	55.9951666666667	52.3721666666667	0.466604742902378	A	unbiased
g10061.t2	385.888888888889	309.444444444444	0.391373650377834	A	unbiased
g10062.t2	214.856927777778	39.0491111111111	0.0319749716306851	A	male-biased
g10063.t1	1015.27777777778	702.254444444444	0.323607216189467	A	unbiased
g10064.t4	1517.66666666667	2876.66666666667	0.782265249815535	A	female-biased
