XM_031760466.1	NW_022197544.1	X	5540.3	1295.6	111	7	0.00126346948721188	0.0856745909231244	0.014747306915601
XM_031760467.1	NW_022197544.1	X	10251.28	2253.06	70	10	0.000975487939067121	0.0310688574649588	0.0313976122284938
XM_031760472.1	NW_022197544.1	X	1174.1	268.7	57	10	0.00851716208159441	0.212132489765538	0.0401502009004284
XM_031760473.1	NW_022197544.1	X	2648.37	570.24	62	24	0.0090621778678961	0.108726150392817	0.0833486501191786
XM_031760474.1	NW_022197436.1	X	1571.38	338.26	27	12	0.00763659967671728	0.0798202566073435	0.0956724520980143
XM_031760481.1	NW_022197544.1	X	1393.96	322.92	18	6	0.00430428419753795	0.0557413600891862	0.0772188585038308
XM_031760483.1	NW_022197544.1	X	2673.98	596.46	171	14	0.00523564125386129	0.286691479730409	0.0182622841068895
XM_031760488.1	NW_022197544.1	X	1162.58	281.16	33	6	0.00516093516145126	0.117370892018779	0.0439711675755647
XM_031760489.1	NW_022197544.1	X	31452.57	7193.64	211	64	0.00203480987404209	0.02933146501632	0.0693729369777447
XM_031760494.1	NW_022197544.1	X	2232.7	482.9	128	22	0.00985354055627715	0.265065230896666	0.0371740213642675
XM_031760496.1	NW_022197544.1	X	6964.24	1542.48	82	12	0.00172308823360482	0.0531611430942378	0.0324125504703751
XM_031760500.1	NW_022197544.1	X	8546.5	1994	62	3	0.000351020885742702	0.0310932798395186	0.0112892846156604
XM_031760505.1	NW_022197544.1	X	1631.26	355.52	71	0	0	0.199707470747075	0
XM_031760506.1	NW_022197544.1	X	1629.89	352.78	70	29	0.0177926117713465	0.198423946935767	0.0896696797242233
XM_031760507.1	NW_022197544.1	X	2932.46	672.92	45	3	0.00102303185721203	0.066872733757356	0.015298191052336
XM_031760510.1	NW_022197544.1	X	686.45	158.4	15	15	0.0218515551023381	0.0946969696969697	0.23075242188069
XM_031760511.1	NW_022197544.1	X	1076.63	232.26	51	6	0.00557294520866036	0.219581503487471	0.025379848120852
XM_031760513.1	NW_022197544.1	X	2073.54	463.08	102	13	0.00626947153177658	0.220264317180617	0.0284634007542656
XM_031760514.1	NW_022197544.1	X	6495.52	1431.04	74	13	0.00200137941227184	0.0517106440071556	0.0387034323532094
XM_031760519.1	NW_022197544.1	X	684.15	154.8	25	12	0.0175400131550099	0.161498708010336	0.108607761455821
XM_031760521.1	NW_022197544.1	X	12805.25	3071.5	131	26	0.00203041721169052	0.0426501709262575	0.04760630889853
XM_031760527.1	NW_022197544.1	X	2441.46	537.42	21	11	0.00450550080689424	0.039075583342637	0.115302202078148
XM_031760530.1	NW_022197544.1	X	2354.21	536.42	80	49	0.0208137761711997	0.149136870362775	0.139561572671937
XM_031760532.1	NW_022197544.1	X	4649.87	980.24	74	37	0.00795721170699396	0.075491716314372	0.105405097346808
XM_031760536.1	NW_022197544.1	X	2065.85	440.7	44	24	0.0116174940097297	0.0998411617880644	0.116359763865633
XM_031760537.1	NW_022197544.1	X	15888.06	3523.62	79	2	0.000125880692796981	0.0224201247580613	0.00561462945257339
XM_031760543.1	NW_022197544.1	X	2454.94	527.38	32	32	0.0130349417908381	0.060677310478213	0.214823987551631
XM_031760545.1	NW_022197544.1	X	1165.07	255.64	0	0	0	0	NA
XM_031760547.1	NW_022197544.1	X	1509.29	343.58	79	10	0.00662563191964434	0.229931893591012	0.0288156280373595
XM_031760549.1	NW_022197544.1	X	14734.39	3222.78	106	45	0.00305407960560295	0.0328908582031662	0.092854968597595
XM_031760554.1	NW_022197544.1	X	739.1	165.7	17	0	0	0.102595051297526	0
XM_031760558.1	NW_022197544.1	X	1483.76	332.02	79	15	0.0101094516633418	0.237937473646166	0.0424878498894017
XM_031760559.1	NW_022197544.1	X	1160.3	305.6	14	1	0.000861846074291132	0.0458115183246073	0.0188128685930978
XM_031760561.1	NW_022197544.1	X	595.97	129.94	13	6	0.0100676208533987	0.100046175157765	0.100629742591586
