jg100.t1	602.774777777778	117.218316666667	0.03643848105356	A	male-biased
jg1000.t1	2685.74833333333	765.833333333333	0.0751948569022459	A	male-biased
jg10000.t1	274.333333333333	161.5	0.257371082294464	A	male-biased
jg10001.t1	637.722222222222	213.5	0.100785062574005	A	male-biased
jg10002.t1	11.3888888888889	1229.44444444444	0.999914195981381	A	female-biased
jg10003.t1	17.8333333333333	3793.38888888889	0.999977899570145	A	female-biased
jg10004.t1	238.061722222222	2386.49833333333	0.990147268111432	A	female-biased
jg10005.t1	1263.42538888889	4467.70611111111	0.925951187468087	A	female-biased
jg10008.t1	18.1043388888889	18.9727722222222	0.523409514390751	A	unbiased
jg10009.t1	306.777777777778	137.149388888889	0.166573932649953	A	male-biased
jg10010.t1	370.611111111111	330.509611111111	0.442990218572803	A	unbiased
jg10012.t1	251.754111111111	402.555555555556	0.718849217003299	A	female-biased
jg10013.t1	8.33706277777778	6916.40111111111	0.999998547001491	A	female-biased
jg10015.t1	2582.05222222222	2763.55555555556	0.533914633215432	A	unbiased
jg10016.t1	142.124222222222	94.1261833333333	0.30488758555335	A	unbiased
jg10017.t1	81.1816388888889	17.7639944444444	0.0456934081288828	A	male-biased
jg10018.t1	531.584055555556	148.291333333333	0.0722007432219205	A	male-biased
jg10019.t1	4.38888888888889	1.87373722222222	0.154167420292257	A	male-biased
jg10021.t1	180.782444444444	44.6347888888889	0.0574560881117053	A	male-biased
jg10022.t1	839.943888888889	1516.33333333333	0.765204942093382	A	female-biased
jg10023.t1	1419.62	4619.05277777778	0.913694335317257	A	female-biased
jg10026.t1	363.621722222222	886.222222222222	0.855907550356684	A	female-biased
jg10027.t1	2485.27777777778	4196.72222222222	0.740359659029437	A	female-biased
jg10028.t1	118.024661111111	402.140055555556	0.920693979104886	A	female-biased
jg10029.t1	0.611111111111111	415.555555555556	0.999997837374919	A	female-biased
jg1003.t1	1646.96777777778	894.055555555556	0.227611664170159	A	male-biased
jg10030.t1	1.11904777777778	1433.01427777778	0.999999390188011	A	female-biased
jg10031.t1	0.0555555555555556	862.423944444444	0.999999995850332	A	female-biased
jg10032.t1	2.00793666666667	1254.46766666667	0.999997437995053	A	female-biased
jg10036.t1	48.1486888888889	29.6728444444444	0.275254742653066	A	male-biased
jg10037.t1	202.341894444444	1888.61166666667	0.988651731088302	A	female-biased
jg10038.t1	2270.05555555556	988	0.159258740990422	A	male-biased
jg10039.t1	7.68614444444444	241.070755555556	0.998984484004292	A	female-biased
jg10040.t1	798.141111111111	512.888888888889	0.292255990074408	A	male-biased
jg10041.t1	744.213777777778	228.764833333333	0.0863319506175637	A	male-biased
jg10042.t1	0	563.894611111111	1	A	female-biased
jg10043.t1	577.888888888889	438.924166666667	0.365838907381422	A	unbiased
