bcop	jg100.t1	A	0.0241691842900302	0.163487738419619	0.00836625610039507	0.0245231607629428	-1.30769230769231
bcop	jg1000.t1	A	0.00815132943088437	0.0946806679290756	0.00127364522357568	0.0234745457675394	0.369791666666668
bcop	jg10001.t1	A	0.0217564118656123	0.17578125	0.00669428057403456	0.02685546875	-1.01398601398602
bcop	jg10003.t1	A	0.0304871379823257	0.0865936530975787	0.0066989675387173	0.0177310813485518	-0.0731045990197108
bcop	jg10005.t1	A	0.02443433558651	0.177086189562197	0.00515411766277944	0.0434146787313774	0.139597039473688
bcop	jg10008.t1	A	0.0268587064175522	0.230004451699065	0.0117506840576791	0.0544096552406391	-0.849431818181818
bcop	jg10009.t1	A	0.0381071743106836	0.163826998689384	0.00677460876634374	0.0504083072890412	0.422222222222223
bcop	jg10010.t1	A	0	0.0571632725973562	0.00122706914534634	0	-Inf
bcop	jg10013.t1	A	0.0298353235677225	0.156309408136538	0.00218307245617482	0.0485826538802754	0.76458112407211
bcop	jg10015.t1	A	0.00245380708168724	0.0775995861355406	0	0.048037839036287	1
bcop	jg10018.t1	A	0.0229549248747913	0.157739073282944	0.00313021702838063	0.0361485376273414	0.404958677685952
bcop	jg10019.t1	A	0.0249563264287497	0.175479644361254	0.00356518948982138	0.0584932147870847	0.571428571428572
bcop	jg10020.t1	A	0.0790413860697461	0.191640810366855	0.0189699326567391	0.0365030114984486	-0.260000000000001
bcop	jg10021.t1	A	0.0217856134263929	0.141811527904849	0.00564812199943519	0.0457456541628545	0.196296296296297
bcop	jg10022.t1	A	0.00199421677136305	0.01194743130227	0.000997108385681524	0.00896057347670251	0.333333333333335
bcop	jg10023.t1	A	0.0157973161640701	0.112398640511681	0.006831271854733	0.0347900553964728	-0.397089397089389
bcop	jg10026.t1	A	0.0461439404778938	0.104795173070816	0.00894262412362284	0.0201122049327829	-0.00979192166462628
bcop	jg10028.t1	A	0.00536342572728053	0.164716955761732	0	0.026892564205997	1
bcop	jg1003.t1	A	0.0249104512227596	0.163123821175511	0.00601286753652817	0.063720242646684	0.382068965517243
bcop	jg10035.t1	A	0.0165761883054991	0.20956607495069	0.0124321412291244	0.0493096646942801	-2.18750000000001
bcop	jg10036.t1	A	0.00284127232174568	0.0702869871753282	0.00035515904021821	0.00865070611388655	-0.0156249999999998
bcop	jg10037.t1	A	0.0222848782567412	0.12991614503366	0.00290672325087928	0.0118105586394236	-0.434782608695653
bcop	jg10038.t1	A	0.0245704889527302	0.103076435141135	0.000945018805874237	0.0158579130986362	0.750000000000001
bcop	jg10039.t1	A	0.0572634116937914	0.147697654213727	0	0.0260642919200695	1
bcop	jg10040.t1	A	0.0505497282952104	0.13810338024464	0.0014041591193114	0.0131527028804419	0.708333333333333
bcop	jg10042.t1	A	0.0667540237842114	0.123609394313968	0.00494474250253418	0.023176761433869	0.604938271604938
bcop	jg10043.t1	A	0.0106470076401458	0.0814493583111365	0.0029371055559023	0.00990600303784093	-1.26819923371648
bcop	jg10044.t1	A	0.0230047236365867	0.157167290713262	0.00996871357585424	0.0254241205565571	-1.67878787878788
bcop	jg10045.t1	A	0.0415499470573255	0.156445556946183	0.00938224610971867	0.00782227784730914	-3.51612903225807
bcop	jg10046.t1	A	0.017655650610725	0.181077410593029	0.00802529573214773	0.0955686333685428	0.138755980861241
bcop	jg10047.t1	A	0.00761524988404051	0.165358409371638	0.00623065899603315	0.0438299398334462	-2.08677685950414
bcop	jg10049.t1	A	0.0291704649042844	0.18707015130674	0.00364630811303555	0.0357634112792297	0.346153846153846
bcop	jg10050.t1	A	0.0486818237138436	0.160141742478449	0.0086931828060435	0.0153327200245324	-0.865079365079359
bcop	jg10052.t1	A	0.0813228517213337	0.215179968701095	0.0152480346977501	0.024452269170579	-0.650000000000002
bcop	jg10054.t1	A	0.0226115503148868	0.183623855583717	0.00167492965295458	0.0155175089225676	0.123456790123454
bcop	jg10055.t1	A	0.0460193281178095	0.11037527593819	0.00400168070589648	0	-Inf
bcop	jg10058.t1	A	0.0424900789674109	0.157680569684639	0.00641359682526957	0.0254323499491353	0.0641509433962256
bcop	jg10059.t1	A	0.032531866441901	0.136042082350807	0.00147872120190459	0.0362778886268819	0.829545454545455
bcop	jg1006.t1	A	0.0036619305697964	0.107023602271754	0.00137322396367365	0.0271126459088444	-0.480263157894734
bcop	jg10060.t1	A	0.0171107062695641	0.128112293210048	0.00201302426700754	0.0139252492619618	-0.0823529411764652
bcop	jg10065.t1	A	0.0089113322441705	0.1133069828722	0.00267339967325115	0.0588493631971893	0.422388059701494
bcop	jg10066.t1	A	0.0172097292335934	0.194209039548023	0	0.0176553672316384	1
bcop	jg10068.t1	A	0.0158960572537552	0.177312383622403	0.00174681947843464	0.0256292235914388	0.239739851984749
bcop	jg1007.t1	A	0.0457348944177295	0.18732692620948	0.00261342253815597	0.0366509203453331	0.707936507936509
bcop	jg10070.t1	A	0.0358654788361652	0.220414988219199	0.00448318485452065	0.0475032302196549	0.419999999999999
bcop	jg10078.t1	A	0.00845429478174913	0.140721865135207	0.00195099110348057	0.0437378770014833	0.25752508361204
