g1.t2	A	2	1	6137.1	1994.2	0.000162943409753793	0.00100290843445993	0.162470873865507
g10.t1	A	1	0	305.98	110.96	0	0.00901225666906994	0
g100.t1	A	0	0	577.76	193.02	0	0	NA
g1000.t1	A	3	0	967.08	331.66	0	0.00904540794789845	0
g10000.t1	A	4	3	1792.04	1023.58	0.00167406977522823	0.00390785283026241	0.428386085132028
g10001.t1	A	1	0	1114.44	607.38	0	0.00164641575290592	0
g10002.t1	A	0	0	922.78	482.06	0	0	NA
g10003.t1	A	120	51	5495.16	3084.82	0.00928089445985194	0.0389001627323474	0.238582407063671
g10004.t2	A	1	0	1145.94	640.88	0	0.00156035451254525	0
g10005.t1	A	9	5	10186.91	5646.32	0.0004908259717618	0.00159395854290936	0.30792894454201
g10006.t1	A	0	1	889.76	545.02	0.0011238985793922	0	Inf
g10007.t1	A	7	1	5108.26	2895.02	0.000195761374714678	0.00241794529916892	0.0809618707180695
g10008.t3	A	0	1	2599	1449.5	0.000384763370527126	0	Inf
g10009.t1	A	4	0	2963.22	1701.94	0	0.00235025911606755	0
g1001.t1	A	3	3	1108.88	342.76	0.00270543250847702	0.0087524798692963	0.309104682201861
g10010.t2	A	10	1	6462.3	3639.6	0.000154743667115423	0.00274755467633806	0.0563205050833295
g10011.t1	A	2	1	912.78	497.06	0.00109555424089047	0.00402365911559973	0.272278095488508
g10012.t1	A	1	0	2995.92	1641.34	0	0.000609258288959021	0
g10013.t1	A	12	4	4307.3	2416.1	0.000928656002600237	0.00496668184263896	0.186977147323536
g10014.t1	A	17	6	11244.44	6401.38	0.000533597048852588	0.00265567736956719	0.200926910387293
g10015.t1	A	4	14	9073.06	5093.62	0.00154302958428579	0.000785296115532765	1.96490158777744
g10016.t1	A	0	2	374.14	207.78	0.00534559255893516	0	Inf
g10017.t1	A	5	2	3005.68	1714.86	0.0006654068297357	0.00291568991054663	0.228215911208113
g10018.t1	A	6	5	5660.84	3123.18	0.000883261141456038	0.00192111885962385	0.459763921962112
g10019.t1	A	5	7	4559.93	2537.86	0.00153511128460305	0.00197016383882484	0.779179504948541
g1002.t1	A	2	4	1421.32	513.14	0.00281428531224496	0.00389757181276065	0.722061182562688
g10020.t3	A	15	1	16615.53	9497.56	6.01846585694227e-05	0.00157935301277381	0.0381071603895071
g10021.t1	A	2	7	669.62	369.24	0.0104536901526239	0.00541653125338533	1.92996027597742
g10022.t2	A	3	4	1820.67	1004.84	0.00219699341451224	0.00298554993829863	0.735875620879493
g10023.t1	A	2	1	3045.68	1718.86	0.000328333902445431	0.00116356189567504	0.282180005778677
g10024.t1	A	1	0	3018.32	1731.14	0	0.000577654031447485	0
g10025.t1	A	2	1	2419.32	1365.14	0.000413339285419043	0.00146505120353956	0.282132996048476
g10026.t1	A	16	3	6325.24	3700.98	0.000474290303609033	0.00432317926603224	0.109708682990685
g10027.t1	A	28	0	12131.94	6901.38	0	0.00405715958257624	0
g10028.t1	A	3	2	2239.66	1239.82	0.000892992686389898	0.00241970608636738	0.369050064146641
g10029.t1	A	21	13	6317.4	3504.3	0.00205780859214234	0.00599263761664241	0.343389459497352
g1003.t1	A	0	0	4119.11	1432.72	0	0	NA
g10030.t1	A	3	6	2175.04	1193.58	0.00275856995733412	0.00251344694113507	1.09752464322495
g10031.t1	A	3	5	2280.64	1333.78	0.00219236705486179	0.00224924650242169	0.974711776811187
g10032.t1	A	14	11	6280.3	3633.1	0.0017515086858908	0.00385345847898489	0.454529014764991
g10033.t1	A	1	2	400.64	218.28	0.00499201277955272	0.00458127176104087	1.08965654952077
g10034.t1	A	2	10	418.48	216.46	0.0238960045880329	0.00923958237087684	2.5862645765628
g10035.t1	A	1	1	252.97	134.94	0.00395303790963355	0.00741070105231955	0.533422935525952
g10036.t1	A	2	1	3856.58	2186.66	0.000259297097428291	0.000914636934868704	0.283497295531274
g10037.t1	A	3	2	1952.36	1056.22	0.00102440123747669	0.00284031735812615	0.360664358349212
g10038.t1	A	2	3	693.76	378.02	0.00432426199261993	0.00529072535844664	0.817328759225092
g10039.t2	A	0	0	904.12	500.74	0	0	NA
g1004.t1	A	0	0	1010.54	348.08	0	0	NA
g10040.t1	A	0	0	3431.98	1932.46	0	0	NA
g10041.t1	A	0	0	378.81	207.12	0	0	NA
g10042.t1	A	7	0	2661.64	1533.78	0	0.00456388791091291	0
g10043.t1	A	29	2	8397.26	4648.02	0.000238172927835985	0.00623921583814183	0.0381735355875936
g10044.t1	A	1	0	712.42	394.34	0	0.00253588274078207	0
g10045.t1	A	5	0	3391.66	1886.82	0	0.00264996131056487	0
g10046.t1	A	14	7	7914.16	4487.82	0.000884490583965955	0.00311955470584827	0.283531038038149
g10047.t1	A	1	1	3369.62	1867.74	0.000296769368652845	0.00053540642701875	0.554288020607665
g10048.t1	A	4	0	1662.42	936.34	0	0.00427195249588825	0
g10049.t1	A	0	0	1175.26	660.52	0	0	NA
g1005.t1	A	0	0	844.24	256.48	0	0	NA
g10050.t3	A	12	21	11552.59	6352.68	0.00181777419608936	0.00188896654640246	0.962311481667747
g10051.t1	A	6	3	1698.38	970.26	0.00176638914730508	0.0061839094675654	0.285642789010704
g10052.t1	A	7	4	3387.6	1929.7	0.00118077695123391	0.00362750686635228	0.325506468970869
g10053.t1	A	2	1	1097.08	603.66	0.00091151055529223	0.0033131232813173	0.275121230903854
g10054.t1	A	15	16	3838.54	2066.58	0.00416825147061122	0.00725836889934094	0.574268341609049
g10055.t1	A	2	1	2363.36	1320.22	0.000423126396317108	0.00151489903197952	0.279309965472886
g10056.t1	A	12	4	5067.84	2856.18	0.000789290901054493	0.0042014158771506	0.187863073814485
g10057.t1	A	17	2	2870.64	1602.78	0.000696708747875038	0.0106065710827437	0.0656865204070091
g10058.t1	A	3	0	553.78	329.06	0	0.0091168783808424	0
g10059.t1	A	4	1	969.46	527.42	0.00103150207331917	0.00758408858215464	0.136008705877499
g1006.t1	A	0	0	4119.11	1432.72	0	0	NA
g10060.t1	A	4	2	3302.72	1800.94	0.000605561476601105	0.00222106233411441	0.272644971417498
g10061.t1	A	8	3	3531.3	1915.1	0.000849545493161159	0.00417732755469688	0.203370571744117
g10062.t2	A	12	17	18661.48	11487.96	0.00091096740451454	0.00104457188221407	0.872096425363905
g10063.t1	A	9	1	4609.98	2583.46	0.000216920680783865	0.00348370015405696	0.062267322441987
g10064.t4	A	4	1	25654.22	14480.94	3.89799417015992e-05	0.000276225162178698	0.141116549246089
g10065.t1	A	16	6	10264.9	5978.3	0.000584516166742979	0.00267634611846177	0.218400812477472
g10066.t1	A	0	0	2737.26	1472.02	0	0	NA
g10067.t2	A	0	2	3568.6	2047.7	0.000560443871546265	0	Inf
g10068.t1	A	1	2	1691.38	914.26	0.00118246638839291	0.00109378076258395	1.0810817202521
g10069.t1	A	1	1	1705.04	920.58	0.000586496504480833	0.00108627169827717	0.539916952094966
g1007.t1	A	0	0	1010.54	348.08	0	0	NA
g10070.t2	A	15	2	6301.97	3592.94	0.000317361079154614	0.00417485401927113	0.0760172877158518
g10071.t1	A	1	1	3281.04	1823.58	0.000304781410772194	0.00054837188387677	0.555793285055958
g10072.t1	A	9	4	1334.54	740.08	0.00299728745485336	0.0121608474759485	0.246470277731986
g10073.t1	A	5	2	2598.93	1454.36	0.000769547467611671	0.00343793833713799	0.223839810999142
g10074.t1	A	3	3	2659.28	1517.06	0.00112812490598959	0.00197750912950048	0.570477723293523
g10075.t1	A	11	2	3302.54	1828.58	0.000605594481823082	0.00601559680188999	0.100670723415641
g10076.t2	A	1	1	578.78	297.06	0.00172777221051177	0.00336632330168989	0.513252012854625
g10077.t1	A	6	11	2475.31	1382.12	0.00444388783627101	0.00434115706306254	1.02366437604448
g10078.t1	A	5	2	1914.42	1074.34	0.00104470283427879	0.00465402014259918	0.224473208595815
g10079.t1	A	6	7	5012.2	2813.9	0.00139659231475201	0.00213227193574754	0.654978519080111
g1008.t1	A	0	0	1592.44	515.88	0	0	NA
g10080.t1	A	1	3	1111.76	597.02	0.00269842412031374	0.00167498576262102	1.61101316830971
g10081.t1	A	5	0	11809.1	6803.7	0	0.00073489424871761	0
g10082.t1	A	10	3	4190.44	2403.38	0.000715915273813728	0.004160806863667	0.172061645077844
g10083.t1	A	9	3	2335.68	1343.86	0.00128442252363337	0.0066971261887399	0.191787116956661
g10084.t1	A	3	1	3395.32	1858.14	0.000294523049373844	0.00161451774355	0.182421686321172
g10085.t1	A	3	0	2310	1307.5	0	0.00229445506692161	0
g10086.t1	A	3	1	2551.06	1364.62	0.00039199391625442	0.00219841421054946	0.178307579333035
g10087.t1	A	4	8	5431.78	3012.06	0.00147281370011304	0.00132799479426041	1.10905080839062
g10088.t1	A	1	1	4601.14	2712.78	0.000217337442459912	0.000368625542801112	0.5895886671564
g10089.t1	A	0	0	276.99	156.98	0	0	NA
g1009.t1	A	0	0	1552.2	496.4	0	0	NA
g10090.t1	A	1	3	2445.32	1348.14	0.00122683329789148	0.000741762724939546	1.65394304221942
g10091.t1	A	13	4	4967.68	2753.86	0.000805204844112342	0.00472064665596653	0.170570877846709
g10092.t1	A	7	1	3385.04	2030.58	0.000295417483988372	0.00344729092180559	0.0856955478053013
g10093.t1	A	1	2	6696.8	3782.6	0.000298650101541035	0.000264368423835457	1.12967387408912
g10094.t1	A	15	30	9243.04	5145.58	0.00324568540220533	0.00291512327084605	1.11339559279198
g10095.t1	A	5	33	4206.13	2357.76	0.00784569188303738	0.0021206568946797	3.69965169883004
g10096.t1	A	0	0	3438.41	1839.32	0	0	NA
g10097.t2	A	6	8	4528.89	2568.28	0.00176643725062874	0.0023361938729422	0.756117577007464
g10098.t1	A	0	0	1004.42	565.34	0	0	NA
g10099.t1	A	3	2	1397.38	807.26	0.00143124991054688	0.00371627480613433	0.385130267596025
g101.t1	A	29	10	2550.54	850.58	0.00392073835344672	0.0340943826565402	0.114996607885335
g1010.t1	A	11	0	2846.16	918.32	0	0.0119783953306037	0
g10100.t1	A	0	1	649.64	378.28	0.00153931408164522	0	Inf
g10101.t2	A	13	11	9394.96	5293.42	0.00117084053577663	0.00245587918585716	0.476750054530056
g10102.t1	A	1	1	4761.16	2644.82	0.000210032849137605	0.000378097564295491	0.555499080056121
g10103.t1	A	2	4	4055.65	2232.8	0.00098627840173585	0.000895736295234683	1.1010812076979
g10104.t1	A	0	0	4196.44	2356.88	0	0	NA
g10105.t1	A	1	1	742.95	408.9	0.0013459855979541	0.00244558571777941	0.550373511003432
g10106.t1	A	11	3	10542.88	5936.76	0.000284552228613055	0.00185286250412683	0.153574389885531
g10107.t1	A	5	7	1364.73	751.96	0.00512921969913463	0.0066492898558434	0.771393608992255
g10108.t1	A	4	0	3398	1835.5	0	0.00217924271315718	0
g10109.t1	A	1	2	880.96	476.92	0.00227025063567018	0.0020967877212111	1.08272793316382
g1011.t1	A	2	1	507.62	161.24	0.00196997754225602	0.0124038700074423	0.15881958945668
g10110.t1	A	0	0	1031.8	569.1	0	0	NA
g10111.t1	A	0	0	1926.08	1047.66	0	0	NA
g10112.t1	A	3	2	1878.76	1025.02	0.00106453192531244	0.00292677216054321	0.363722171361252
g10113.t1	A	0	0	892.44	522.38	0	0	NA
g10114.t1	A	0	1	429.81	229.12	0.00232660943207464	0	Inf
g10115.t1	A	9	1	6802.78	3646.06	0.000146998726991024	0.00246841796350033	0.059551797614766
g10116.t2	A	4	2	3822.8	2217.6	0.00052317672909909	0.0018037518037518	0.290049178612535
g10117.t1	A	9	1	1366.4	737.3	0.000731850117096019	0.012206700122067	0.0599547879260994
g10118.t2	A	2	6	3970.29	2155.08	0.00151122462087152	0.000928039794346382	1.6284049779739
g10119.t1	A	4	2	1843.72	1035.94	0.0010847634130996	0.00386122748421723	0.280937452541601
g1012.t1	A	8	2	1559.74	452.98	0.00128226499288343	0.0176608238774339	0.072605049559542
g10120.t2	A	2	0	3016.46	1749.42	0	0.00114323604394599	0
g10121.t1	A	2	2	3951.88	2189.26	0.000506088241545796	0.000913550697495957	0.553979371843275
g10122.t1	A	9	11	1780.04	992.58	0.00617963641266488	0.00906727921175119	0.681531501164768
g10123.t1	A	3	8	2537.72	1400.94	0.00315243604495374	0.00214141933273374	1.4721245842725
g10124.t1	A	0	0	524.48	292.46	0	0	NA
g10125.t1	A	1	3	2831.68	1512.86	0.00105944174482992	0.00066099969594014	1.6027870380834
g10126.t1	A	0	0	2439.16	1371.32	0	0	NA
