g1.t2	SUPER_1	A	6137.1	1994.2	47	34	0.00554007593162895	0.0235683482098084	0.235064243039456
g100.t1	SUPER_1	A	577.76	193.02	8	0	0	0.0414464822298207	0
g1000.t1	SUPER_1	A	967.08	331.66	28	6	0.00620424370269264	0.0844238075137189	0.0734892666583944
g10000.t1	SUPER_2	A	1792.04	1023.58	24	12	0.00669627910091293	0.0234471169815745	0.285590723421352
g10002.t1	SUPER_2	A	922.78	482.06	17	0	0	0.0352653196697507	0
g10005.t1	SUPER_2	A	10186.91	5646.32	134	42	0.00412293816279912	0.0237322716388728	0.173727076174447
g10006.t1	SUPER_2	A	889.76	545.02	15	0	0	0.027521925800888	0
g10007.t1	SUPER_2	A	5108.26	2895.02	56	6	0.00117456824828807	0.0193435623933513	0.0607214030385521
g1001.t1	SUPER_1	A	1108.88	342.76	19	19	0.0171344058870211	0.0554323725055432	0.309104682201861
g10010.t2	SUPER_2	A	6462.3	3639.6	97	17	0.0026306423409622	0.0266512803604792	0.098706039836763
g10012.t1	SUPER_2	A	2995.92	1641.34	47	1	0.000333787284039627	0.028635139581074	0.0116565621443745
g10013.t1	SUPER_2	A	4307.3	2416.1	77	42	0.00975088802730249	0.0318695418236	0.305962604711241
g10014.t1	SUPER_2	A	11244.44	6401.38	161	35	0.0031126494516401	0.0251508268529598	0.123759328861739
g10015.t1	SUPER_2	A	9073.06	5093.62	104	146	0.0160915942361232	0.0204176990038519	0.788119867625018
g10017.t1	SUPER_2	A	3005.68	1714.86	37	7	0.00232892390407495	0.0215761053380451	0.107939958003837
g10018.t1	SUPER_2	A	5660.84	3123.18	64	32	0.00565287130531864	0.0204919345026543	0.275858353177267
g1002.t1	SUPER_1	A	1421.32	513.14	40	16	0.0112571412489798	0.077951436255213	0.144412236512538
g10020.t3	SUPER_2	A	16615.53	9497.56	114	13	0.000782400561402495	0.0120030828970809	0.0651833006662621
g10024.t1	SUPER_2	A	3018.32	1731.14	17	1	0.000331310132789101	0.00982011853460725	0.0337378954868544
g10025.t1	SUPER_2	A	2419.32	1365.14	13	2	0.000826678570838087	0.00952283282300716	0.0868101526303005
g10026.t1	SUPER_2	A	6325.24	3700.98	80	12	0.00189716121443613	0.0216158963301612	0.087766946392548
g10027.t1	SUPER_2	A	12131.94	6901.38	186	7	0.000576989335588537	0.0269511315128279	0.0214087239830324
g10029.t1	SUPER_2	A	6317.4	3504.3	95	53	0.00838952733719568	0.0271095511229061	0.30946758576563
g10031.t1	SUPER_2	A	2280.64	1333.78	35	16	0.00701557457555774	0.0262412091949197	0.267349515925354
g10032.t1	SUPER_2	A	6280.3	3633.1	125	64	0.0101905959906374	0.0344058792766508	0.296187634348678
g10033.t1	SUPER_2	A	400.64	218.28	10	12	0.0299520766773163	0.0458127176104087	0.65379392971246
g10036.t1	SUPER_2	A	3856.58	2186.66	49	12	0.0031115651691395	0.0224086049042832	0.138855818219399
g10037.t1	SUPER_2	A	1952.36	1056.22	30	24	0.0122928148497203	0.0284031735812615	0.432797230019054
g10042.t1	SUPER_2	A	2661.64	1533.78	34	2	0.000751416419951609	0.0221674555672913	0.0338972787233347
g10043.t1	SUPER_2	A	8397.26	4648.02	149	30	0.00357259391753977	0.0320566606856253	0.11144622805774
g10044.t1	SUPER_2	A	712.42	394.34	9	0	0	0.0228229446670386	0
g10045.t1	SUPER_2	A	3391.66	1886.82	30	7	0.00206388612066068	0.0158997678633892	0.129806053672833
g10046.t1	SUPER_2	A	7914.16	4487.82	134	57	0.00720228046943706	0.0298585950416906	0.241212972659321
g10047.t1	SUPER_2	A	3369.62	1867.74	52	3	0.000890308105958535	0.027841134204975	0.0319781550350576
g10048.t1	SUPER_2	A	1662.42	936.34	37	20	0.0120306541066638	0.0395155605869663	0.30445358557388
g10049.t1	SUPER_2	A	1175.26	660.52	27	16	0.0136140088150707	0.0408768848785805	0.3330490778715
g10050.t3	SUPER_2	A	11552.59	6352.68	75	104	0.00900231030444255	0.0118060409150154	0.762517288331015
g10051.t1	SUPER_2	A	1698.38	970.26	52	8	0.00471037105948021	0.0535938820522334	0.0878900889263706
g10052.t1	SUPER_2	A	3387.6	1929.7	56	15	0.00442791356712717	0.0290200549308183	0.152581157330095
g10055.t1	SUPER_2	A	2363.36	1320.22	16	7	0.00296188477421975	0.0121191922558361	0.244396219788775
g10056.t1	SUPER_2	A	5067.84	2856.18	79	20	0.00394645450527246	0.0276593211912415	0.142680815555305
g10057.t1	SUPER_2	A	2870.64	1602.78	56	14	0.00487696123512527	0.0349392929784499	0.139583855864894
g10059.t1	SUPER_2	A	969.46	527.42	16	2	0.00206300414663833	0.0303363543286186	0.0680043529387494
g10060.t1	SUPER_2	A	3302.72	1800.94	50	15	0.00454171107450828	0.0277632791764301	0.163586982850499
